,product_id,category,range_type,brand,brand_tier,width_inches,height_inches,depth_inches,burners,finish,features,price,rating
20892,RNG-75882,range,electric,GE,mainstream,30,39,25,6,White,"['Self Clean', 'WiFi']",1570,4.3
20893,RNG-20089,range,electric,LG,mainstream,24,37,31,5,Black,"['WiFi', 'Steam Clean', 'Self Clean', 'Air Fry']",1950,4.3
20894,RNG-43524,range,induction,Fisher & Paykel,luxury,60,36,31,5,Stainless Steel,"['Air Fry', 'Self Clean', 'Griddle', 'WiFi', 'Steam Clean']",21200,4.4
20895,RNG-98085,range,induction,GE,mainstream,30,40,29,5,Black,"['Steam Clean', 'Smart enabled', 'Griddle', 'Convection']",3490,4.1
20896,RNG-91567,range,electric,Samsung,mainstream,24,35,25,6,Black Stainless,"['Smart enabled', 'Steam Clean']",1570,4.2
20897,RNG-94105,range,induction,Fisher & Paykel,luxury,36,36,27,6,Stainless Steel,"['Griddle', 'Steam Clean', 'Air Fry', 'Self Clean']",10070,4.4
20898,RNG-93650,range,gas,Samsung,mainstream,24,37,27,4,Black Stainless,"['WiFi', 'Griddle', 'Smart enabled', 'Convection']",2120,4.2
20899,RNG-12354,range,electric,Whirlpool,budget,30,37,29,4,Stainless Steel,"['Air Fry', 'WiFi']",1320,4.3
20900,RNG-96564,range,electric,GE,mainstream,30,36,27,4,Black,"['Convection', 'Steam Clean', 'Air Fry', 'WiFi']",1920,4.7
20901,RNG-93892,range,dual fuel,Thermador,luxury,36,40,28,4,Stainless Steel,"['Steam Clean', 'WiFi', 'Convection', 'Griddle']",11970,4.1
20902,RNG-02400,range,induction,GE,mainstream,30,35,25,4,Black,"['Steam Clean', 'Air Fry']",2740,3.9
20903,RNG-03216,range,induction,Cafe,premium,36,36,29,5,White,"['Self Clean', 'WiFi', 'Convection', 'Smart enabled', 'Steam Clean']",5730,4.2
20904,RNG-41826,range,dual fuel,Thermador,luxury,48,36,26,4,Black,"['Smart enabled', 'Convection', 'Air Fry', 'Steam Clean', 'WiFi', 'Self Clean', 'Griddle']",16320,3.8
20905,RNG-07032,range,gas,Wolf,luxury,48,36,25,5,Stainless Steel,"['Convection', 'Smart enabled', 'Self Clean', 'Steam Clean', 'Air Fry', 'Griddle', 'WiFi']",8960,4.3
20906,RNG-61495,range,electric,GE,mainstream,24,36,28,6,White,"['Smart enabled', 'Self Clean', 'Convection', 'Griddle']",1960,4.1
20907,RNG-93536,range,dual fuel,Wolf,luxury,36,36,31,5,Black Stainless,"['Steam Clean', 'Smart enabled', 'Griddle', 'Air Fry', 'Convection']",13650,4.3
20908,RNG-27557,range,electric,LG,mainstream,30,36,30,5,Stainless Steel,"['Convection', 'Steam Clean', 'WiFi', 'Smart enabled']",2230,4.0
20909,RNG-75558,range,induction,Fisher & Paykel,luxury,36,40,29,4,Black,"['Griddle', 'WiFi', 'Convection', 'Self Clean']",9760,4.0
20910,RNG-95984,range,electric,Bosch,premium,36,35,26,6,Black Stainless,"['WiFi', 'Self Clean', 'Steam Clean']",3260,4.7
20911,RNG-13596,range,induction,Fisher & Paykel,luxury,36,38,31,5,Black Stainless,"['Air Fry', 'Convection', 'Griddle', 'WiFi', 'Smart enabled']",10570,4.1
20912,RNG-68921,range,induction,GE,mainstream,30,36,28,5,Black Stainless,"['Convection', 'Steam Clean', 'Self Clean']",2950,4.3
20913,RNG-80934,range,gas,Samsung,mainstream,36,40,26,5,Stainless Steel,"['Convection', 'WiFi', 'Griddle']",2710,4.7
20914,RNG-09768,range,electric,Whirlpool,budget,30,38,26,6,Stainless Steel,"['Self Clean', 'Griddle', 'Air Fry']",1710,4.3
20915,RNG-28686,range,gas,GE,mainstream,36,36,28,5,Black,"['Steam Clean', 'Convection', 'Griddle']",3100,4.4
20916,RNG-13094,range,electric,LG,mainstream,36,38,29,6,White,"['Air Fry', 'WiFi', 'Steam Clean']",2840,4.3
20917,RNG-78073,range,dual fuel,Cafe,premium,36,38,26,4,Black Stainless,"['Smart enabled', 'Self Clean', 'Convection', 'Steam Clean', 'WiFi']",6730,4.1
20918,RNG-67337,range,electric,GE,mainstream,30,46,28,4,Black Stainless,"['Griddle', 'Air Fry', 'Steam Clean']",1990,4.4
20919,RNG-07059,range,electric,Bosch,premium,36,36,25,5,Black Stainless,"['Air Fry', 'Smart enabled', 'Steam Clean', 'Self Clean']",3010,4.2
20920,RNG-52953,range,electric,Samsung,mainstream,30,36,28,5,Black Stainless,"['Smart enabled', 'Griddle', 'Air Fry', 'WiFi']",2080,3.9
20921,RNG-78044,range,induction,Samsung,mainstream,30,37,31,6,Black Stainless,"['WiFi', 'Air Fry']",3320,4.2
20922,RNG-25994,range,induction,Samsung,mainstream,30,40,31,5,White,"['Steam Clean', 'Air Fry', 'Self Clean', 'Smart enabled']",3870,3.9
20923,RNG-05312,range,gas,Whirlpool,budget,24,40,30,6,White,"['Griddle', 'WiFi']",1890,4.7
20924,RNG-01615,range,gas,Wolf,luxury,60,36,29,4,Black Stainless,"['WiFi', 'Griddle', 'Steam Clean', 'Self Clean', 'Smart enabled']",13390,4.0
20925,RNG-80753,range,induction,Miele,luxury,48,36,25,4,White,"['WiFi', 'Air Fry', 'Convection', 'Steam Clean', 'Smart enabled', 'Self Clean']",12740,4.2
20926,RNG-76350,range,dual fuel,Wolf,luxury,36,36,27,6,Stainless Steel,"['Air Fry', 'WiFi', 'Smart enabled', 'Steam Clean']",13070,4.6
20927,RNG-39436,range,electric,Whirlpool,budget,24,37,30,5,Black Stainless,['Griddle'],1290,3.9
20928,RNG-50877,range,induction,Cafe,premium,30,42,31,4,Black Stainless,"['Convection', 'WiFi', 'Self Clean', 'Air Fry']",4760,4.0
20929,RNG-10430,range,dual fuel,Monogram,luxury,36,42,30,5,White,"['Griddle', 'Smart enabled', 'Convection', 'WiFi', 'Steam Clean']",13820,3.9
20930,RNG-29817,range,dual fuel,Cafe,premium,30,38,31,4,White,"['Smart enabled', 'Convection', 'Self Clean', 'WiFi', 'Griddle']",6020,4.2
20931,RNG-54236,range,electric,LG,mainstream,30,42,31,6,Black,"['Steam Clean', 'Convection']",2090,4.5
20932,RNG-58913,range,gas,KitchenAid,premium,30,36,29,4,White,"['Air Fry', 'Smart enabled', 'Steam Clean']",2800,3.8
20933,RNG-71839,range,induction,GE,mainstream,30,35,28,4,White,"['Air Fry', 'WiFi', 'Self Clean']",2690,4.3
20934,RNG-02130,range,gas,Whirlpool,budget,30,38,31,4,Stainless Steel,['Air Fry'],1840,4.0
20935,RNG-67208,range,electric,LG,mainstream,30,37,29,4,Black,"['Self Clean', 'Griddle', 'Air Fry', 'Convection']",1940,4.3
20936,RNG-62445,range,dual fuel,Wolf,luxury,48,38,29,5,White,"['Air Fry', 'Smart enabled', 'Steam Clean', 'Self Clean', 'Convection', 'Griddle']",22510,4.3
20937,RNG-26398,range,induction,Bosch,premium,30,36,31,6,Black,"['WiFi', 'Smart enabled', 'Air Fry']",4710,4.3
20938,RNG-56826,range,induction,GE,mainstream,30,39,31,5,Stainless Steel,"['Steam Clean', 'WiFi', 'Smart enabled', 'Air Fry']",3820,4.8
20939,RNG-24428,range,electric,Frigidaire,budget,30,36,26,5,Black,['Air Fry'],1340,3.9
20940,RNG-90975,range,induction,Miele,luxury,36,39,29,6,Black,"['Griddle', 'Smart enabled', 'WiFi', 'Air Fry']",10550,4.2
20941,RNG-61375,range,induction,Miele,luxury,48,36,28,6,Stainless Steel,"['Self Clean', 'Smart enabled', 'Convection', 'Steam Clean', 'Griddle']",17160,4.0
20942,RNG-82833,range,gas,Whirlpool,budget,30,40,29,4,Black Stainless,"['Convection', 'Steam Clean', 'Air Fry']",2210,4.1
20943,RNG-57948,range,dual fuel,Cafe,premium,36,42,26,5,Stainless Steel,"['Steam Clean', 'Air Fry', 'Smart enabled', 'WiFi', 'Self Clean']",8580,4.1
20944,RNG-83500,range,induction,GE,mainstream,30,36,26,4,White,"['Air Fry', 'Smart enabled', 'Self Clean', 'Convection']",2740,4.1
20945,RNG-54514,range,induction,Miele,luxury,60,38,31,4,Black,"['Convection', 'WiFi', 'Steam Clean', 'Griddle', 'Self Clean']",22630,4.1
20946,RNG-28959,range,electric,GE,mainstream,30,38,27,5,Black Stainless,"['Air Fry', 'WiFi', 'Self Clean', 'Convection']",1890,3.9
20947,RNG-47150,range,dual fuel,Monogram,luxury,36,40,28,6,White,"['Steam Clean', 'Griddle', 'Air Fry', 'Self Clean', 'Smart enabled', 'WiFi']",15830,4.1
20948,RNG-98305,range,gas,Wolf,luxury,48,37,28,6,White,"['WiFi', 'Convection', 'Griddle', 'Smart enabled', 'Self Clean']",10750,4.4
20949,RNG-21856,range,induction,Fisher & Paykel,luxury,36,35,26,4,Black,"['Self Clean', 'WiFi', 'Convection', 'Smart enabled', 'Air Fry']",9120,4.0
20950,RNG-25912,range,gas,Frigidaire,budget,30,36,31,5,Stainless Steel,['Steam Clean'],1720,4.5
20951,RNG-25268,range,gas,Samsung,mainstream,30,35,31,5,Stainless Steel,"['Convection', 'Griddle', 'Steam Clean']",2230,4.3
20952,RNG-43895,range,electric,Samsung,mainstream,30,35,31,5,Black Stainless,"['Steam Clean', 'Griddle']",1890,3.9
20953,RNG-45723,range,gas,KitchenAid,premium,36,39,28,5,Black Stainless,"['WiFi', 'Convection']",3830,4.3
20954,RNG-19495,range,induction,Fisher & Paykel,luxury,48,46,29,6,White,"['Convection', 'Steam Clean', 'Air Fry', 'Self Clean', 'WiFi', 'Griddle']",19580,4.1
20955,RNG-85860,range,induction,Cafe,premium,36,40,25,5,Stainless Steel,"['Steam Clean', 'Convection']",6020,3.6
20956,RNG-99303,range,gas,LG,mainstream,30,46,28,6,White,"['Air Fry', 'WiFi', 'Griddle']",2480,4.3
20957,RNG-52707,range,gas,Samsung,mainstream,30,36,28,4,Black Stainless,"['Air Fry', 'Convection', 'Smart enabled']",2350,4.2
20958,RNG-54227,range,dual fuel,Wolf,luxury,36,44,25,6,White,"['Griddle', 'Convection', 'Smart enabled', 'Steam Clean']",15150,4.2
20959,RNG-69666,range,electric,GE,mainstream,30,35,29,4,Black Stainless,"['Convection', 'Steam Clean', 'Griddle', 'Self Clean']",1860,4.3
20960,RNG-23263,range,gas,Samsung,mainstream,24,38,25,5,White,"['Air Fry', 'Self Clean', 'Smart enabled']",1990,4.4
20961,RNG-08129,range,gas,GE,mainstream,30,39,26,4,Black Stainless,"['Griddle', 'Air Fry', 'Steam Clean']",2060,4.5
20962,RNG-43887,range,induction,Fisher & Paykel,luxury,60,36,25,6,Black,"['Smart enabled', 'Convection', 'Griddle', 'Steam Clean', 'Self Clean', 'WiFi']",21720,4.1
20963,RNG-51783,range,gas,Whirlpool,budget,30,38,26,4,White,"['Smart enabled', 'Griddle', 'Self Clean']",1910,4.3
20964,RNG-44414,range,electric,Bosch,premium,48,36,27,5,Stainless Steel,"['Griddle', 'Steam Clean', 'Smart enabled', 'Air Fry', 'Self Clean']",5110,3.7
20965,RNG-36157,range,induction,Fisher & Paykel,luxury,60,37,25,6,White,"['Convection', 'Smart enabled', 'Self Clean', 'Steam Clean', 'Griddle', 'Air Fry']",20420,4.3
20966,RNG-63106,range,induction,Cafe,premium,36,36,28,5,Black,"['Self Clean', 'WiFi', 'Smart enabled', 'Steam Clean']",6440,4.0
20967,RNG-34410,range,dual fuel,Wolf,luxury,60,36,29,5,Black,"['Self Clean', 'Air Fry', 'WiFi', 'Griddle', 'Convection', 'Steam Clean', 'Smart enabled']",26120,3.9
20968,RNG-72260,range,gas,KitchenAid,premium,36,36,29,5,Black Stainless,"['Smart enabled', 'Steam Clean', 'Self Clean', 'Air Fry']",4290,4.0
20969,RNG-27703,range,dual fuel,Thermador,luxury,30,39,28,6,Stainless Steel,"['WiFi', 'Steam Clean', 'Air Fry', 'Convection', 'Self Clean', 'Griddle']",11650,3.9
20970,RNG-53315,range,electric,Bosch,premium,30,36,29,6,Black Stainless,"['Air Fry', 'Self Clean', 'Convection', 'Smart enabled', 'WiFi']",2700,4.5
20971,RNG-49892,range,electric,Samsung,mainstream,30,42,25,4,Stainless Steel,"['Steam Clean', 'Convection']",1440,4.1
20972,RNG-38908,range,dual fuel,Monogram,luxury,36,36,30,6,White,"['Air Fry', 'Griddle', 'Smart enabled', 'Self Clean', 'Convection']",13710,4.8
20973,RNG-94558,range,induction,Fisher & Paykel,luxury,36,37,30,5,Black,"['Air Fry', 'Griddle', 'Convection', 'Steam Clean', 'Smart enabled', 'WiFi']",10860,4.2
20974,RNG-78692,range,electric,GE,mainstream,24,38,26,6,Black,"['WiFi', 'Smart enabled', 'Self Clean']",1560,4.5
20975,RNG-06129,range,dual fuel,KitchenAid,premium,30,35,26,5,Black,"['Griddle', 'Self Clean', 'Convection', 'Steam Clean']",5570,4.2
20976,RNG-98172,range,electric,LG,mainstream,30,42,28,6,Stainless Steel,"['Convection', 'Griddle', 'Self Clean', 'WiFi']",2340,4.1
20977,RNG-14864,range,electric,GE,mainstream,30,44,31,6,Stainless Steel,"['Convection', 'WiFi']",2260,4.1
20978,RNG-44102,range,gas,KitchenAid,premium,36,36,28,4,Black,"['Air Fry', 'Convection', 'WiFi', 'Smart enabled', 'Griddle']",4290,4.2
20979,RNG-92914,range,dual fuel,Cafe,premium,48,40,30,6,Black,"['Air Fry', 'Smart enabled', 'WiFi', 'Griddle']",13250,4.7
20980,RNG-02696,range,electric,Whirlpool,budget,24,38,25,5,Black Stainless,['Self Clean'],1060,4.2
20981,RNG-62387,range,induction,Fisher & Paykel,luxury,48,36,30,6,White,"['Steam Clean', 'WiFi', 'Griddle', 'Air Fry', 'Convection', 'Smart enabled']",16710,3.7
20982,RNG-38690,range,dual fuel,Cafe,premium,36,36,27,4,Black Stainless,"['Air Fry', 'Smart enabled', 'Self Clean']",7270,4.4
20983,RNG-41592,range,induction,Miele,luxury,60,36,28,4,White,"['WiFi', 'Smart enabled', 'Self Clean', 'Griddle', 'Convection', 'Air Fry', 'Steam Clean']",18150,4.0
20984,RNG-60338,range,dual fuel,Thermador,luxury,30,42,27,4,White,"['WiFi', 'Air Fry', 'Smart enabled', 'Convection']",8580,3.8
20985,RNG-53014,range,induction,Cafe,premium,36,39,26,5,Black Stainless,"['Smart enabled', 'Self Clean']",5940,3.9
20986,RNG-79946,range,electric,GE,mainstream,30,42,29,6,Stainless Steel,"['Steam Clean', 'Convection', 'Self Clean', 'WiFi']",2220,4.0
20987,RNG-17334,range,gas,Whirlpool,budget,30,39,26,5,Black,"['Air Fry', 'Self Clean']",1850,4.1
20988,RNG-82645,range,dual fuel,Monogram,luxury,36,36,25,6,Stainless Steel,"['WiFi', 'Air Fry', 'Griddle', 'Self Clean']",13800,4.2
20989,RNG-41398,range,electric,Samsung,mainstream,30,40,25,5,Black Stainless,"['Self Clean', 'Smart enabled']",1700,4.3
20990,RNG-58887,range,induction,GE,mainstream,30,37,30,5,White,"['Convection', 'WiFi', 'Self Clean']",3600,4.4
20991,RNG-52998,range,dual fuel,KitchenAid,premium,30,44,31,4,Black Stainless,"['Griddle', 'Steam Clean', 'WiFi', 'Convection', 'Air Fry']",7270,4.0
20992,RNG-37030,range,electric,Whirlpool,budget,30,37,25,5,Black,['Smart enabled'],1270,4.2
20993,RNG-65851,range,dual fuel,Monogram,luxury,36,40,31,6,White,"['Steam Clean', 'Convection', 'Air Fry', 'Smart enabled', 'Griddle', 'Self Clean']",16790,4.1
20994,RNG-70929,range,dual fuel,Wolf,luxury,36,37,28,5,Black,"['Self Clean', 'WiFi', 'Convection', 'Air Fry']",14030,4.6
20995,RNG-30954,range,induction,Fisher & Paykel,luxury,60,37,30,4,Stainless Steel,"['Griddle', 'Smart enabled', 'Self Clean', 'Air Fry', 'Convection']",21650,4.4
20996,RNG-51812,range,electric,Samsung,mainstream,30,39,29,4,Stainless Steel,"['Griddle', 'Air Fry', 'WiFi', 'Smart enabled']",1880,4.3
20997,RNG-29884,range,gas,Wolf,luxury,48,39,26,6,White,"['Air Fry', 'Convection', 'Smart enabled', 'Steam Clean', 'Griddle']",10890,4.0
20998,RNG-12897,range,induction,Samsung,mainstream,30,39,28,4,Black,"['Steam Clean', 'Smart enabled']",2930,4.4
20999,RNG-21197,range,electric,Whirlpool,budget,30,36,29,5,White,"['WiFi', 'Convection', 'Air Fry']",1530,4.0
21000,RNG-03936,range,electric,Frigidaire,budget,30,35,25,4,Black,"['Air Fry', 'WiFi', 'Smart enabled']",1320,4.3
21001,RNG-98594,range,induction,Samsung,mainstream,30,35,26,5,Black,"['Steam Clean', 'Smart enabled', 'WiFi', 'Convection']",2950,4.2
21002,RNG-32567,range,induction,Bosch,premium,36,44,30,5,White,"['Self Clean', 'Smart enabled']",7000,4.2
21003,RNG-64573,range,induction,GE,mainstream,36,38,29,4,Black Stainless,"['WiFi', 'Convection', 'Air Fry']",4130,4.0
21004,RNG-85438,range,electric,Bosch,premium,30,36,28,4,Black,"['Smart enabled', 'Air Fry', 'Griddle', 'Self Clean']",2490,3.7
21005,RNG-49244,range,dual fuel,KitchenAid,premium,30,36,31,5,Black,"['WiFi', 'Self Clean', 'Smart enabled', 'Griddle']",7030,3.9
21006,RNG-61651,range,dual fuel,Thermador,luxury,36,38,26,4,Black,"['Steam Clean', 'Griddle', 'WiFi', 'Self Clean', 'Smart enabled', 'Air Fry']",12700,4.0
21007,RNG-47614,range,induction,Samsung,mainstream,30,37,28,6,Stainless Steel,"['WiFi', 'Steam Clean', 'Self Clean', 'Smart enabled']",3720,4.3
21008,RNG-80193,range,induction,GE,mainstream,24,39,29,6,White,"['Smart enabled', 'WiFi', 'Air Fry']",3010,4.1
21009,RNG-48988,range,electric,Bosch,premium,36,38,30,4,Black Stainless,"['Self Clean', 'Air Fry', 'Griddle']",3430,4.0
21010,RNG-15095,range,electric,Frigidaire,budget,30,37,26,5,Stainless Steel,"['Air Fry', 'WiFi', 'Steam Clean']",1450,4.4
21011,RNG-58679,range,electric,Frigidaire,budget,30,36,31,5,Black Stainless,['Self Clean'],1470,4.3
21012,RNG-60898,range,dual fuel,Thermador,luxury,60,38,29,5,White,"['Smart enabled', 'WiFi', 'Convection', 'Self Clean', 'Griddle', 'Steam Clean', 'Air Fry']",26670,4.2
21013,RNG-14657,range,induction,Fisher & Paykel,luxury,48,35,28,4,White,"['Self Clean', 'Smart enabled', 'Griddle', 'Steam Clean', 'WiFi', 'Convection', 'Air Fry']",13870,4.3
21014,RNG-57671,range,induction,Fisher & Paykel,luxury,36,36,29,5,White,"['Steam Clean', 'Griddle', 'Self Clean', 'Smart enabled', 'WiFi']",9950,4.6
21015,RNG-04924,range,induction,Miele,luxury,30,36,29,4,Black Stainless,"['Self Clean', 'Air Fry', 'WiFi', 'Griddle', 'Convection', 'Steam Clean', 'Smart enabled']",7590,3.8
21016,RNG-45275,range,induction,GE,mainstream,30,36,31,5,Stainless Steel,"['Steam Clean', 'Air Fry', 'Self Clean']",3530,4.6
21017,RNG-81551,range,dual fuel,Thermador,luxury,48,46,28,5,Black Stainless,"['Self Clean', 'Convection', 'WiFi', 'Griddle', 'Smart enabled', 'Air Fry', 'Steam Clean']",21230,4.2
21018,RNG-29794,range,induction,GE,mainstream,36,46,27,5,Stainless Steel,"['Air Fry', 'Steam Clean']",4830,4.0
21019,RNG-94451,range,dual fuel,Monogram,luxury,48,39,30,5,Stainless Steel,"['Air Fry', 'WiFi', 'Griddle', 'Self Clean', 'Steam Clean', 'Convection', 'Smart enabled']",21210,3.9
21020,RNG-72085,range,dual fuel,Thermador,luxury,36,44,26,5,Black Stainless,"['Griddle', 'Self Clean', 'Steam Clean', 'Air Fry', 'WiFi', 'Convection', 'Smart enabled']",14330,4.2
21021,RNG-55025,range,electric,Whirlpool,budget,30,36,29,6,Black,"['Air Fry', 'WiFi', 'Griddle']",1670,4.2
21022,RNG-07857,range,gas,LG,mainstream,36,37,27,4,White,"['Smart enabled', 'Griddle', 'Self Clean']",2680,4.0
21023,RNG-82635,range,dual fuel,Wolf,luxury,30,37,31,6,Stainless Steel,"['Steam Clean', 'Self Clean', 'Convection', 'WiFi', 'Smart enabled', 'Air Fry', 'Griddle']",11930,4.4
21024,RNG-68645,range,induction,Bosch,premium,48,36,27,5,Black,"['Steam Clean', 'WiFi', 'Convection', 'Air Fry']",8170,3.9
21025,RNG-18635,range,induction,Samsung,mainstream,30,37,26,5,White,"['Steam Clean', 'Air Fry', 'WiFi', 'Griddle']",2970,4.0
21026,RNG-98601,range,gas,Wolf,luxury,36,37,29,5,Black Stainless,"['Griddle', 'Smart enabled', 'Steam Clean', 'Air Fry', 'Self Clean', 'Convection']",7220,4.3
21027,RNG-94297,range,induction,Fisher & Paykel,luxury,36,35,26,5,Black,"['Steam Clean', 'Self Clean', 'WiFi', 'Smart enabled', 'Air Fry']",8550,4.3
21028,RNG-97372,range,dual fuel,Monogram,luxury,36,37,25,5,Black,"['Steam Clean', 'Self Clean', 'Smart enabled', 'WiFi', 'Convection', 'Griddle']",11810,4.4
21029,RNG-64051,range,gas,Wolf,luxury,48,35,29,6,Black,"['Griddle', 'WiFi', 'Self Clean', 'Smart enabled', 'Air Fry', 'Steam Clean', 'Convection']",11850,4.6
21030,RNG-85490,range,induction,Cafe,premium,30,38,25,4,Black Stainless,"['WiFi', 'Air Fry']",3740,4.0
21031,RNG-44904,range,induction,Miele,luxury,48,36,31,6,Black Stainless,"['Griddle', 'Self Clean', 'WiFi', 'Convection', 'Air Fry', 'Steam Clean']",17410,4.1
21032,RNG-84480,range,electric,Samsung,mainstream,30,44,28,4,Black,"['Griddle', 'Self Clean']",1820,4.1
21033,RNG-22739,range,induction,GE,mainstream,30,36,29,5,White,"['Air Fry', 'Self Clean']",2980,4.5
21034,RNG-75015,range,induction,Fisher & Paykel,luxury,36,42,26,4,Stainless Steel,"['Convection', 'Smart enabled', 'Steam Clean', 'WiFi', 'Self Clean']",9940,3.9
21035,RNG-63854,range,induction,Miele,luxury,60,39,25,6,White,"['WiFi', 'Steam Clean', 'Air Fry', 'Convection', 'Griddle', 'Smart enabled', 'Self Clean']",23610,4.7
21036,RNG-71903,range,induction,Miele,luxury,36,36,27,6,White,"['Air Fry', 'Self Clean', 'Steam Clean', 'WiFi', 'Griddle', 'Convection']",10550,4.3
21037,RNG-38240,range,induction,Fisher & Paykel,luxury,36,38,26,4,Black,"['Convection', 'Griddle', 'Smart enabled', 'Self Clean', 'Steam Clean', 'WiFi']",8200,4.3
21038,RNG-91523,range,dual fuel,Monogram,luxury,36,36,31,4,Black Stainless,"['Air Fry', 'Steam Clean', 'WiFi', 'Smart enabled', 'Convection', 'Griddle']",14150,4.2
21039,RNG-64398,range,electric,Frigidaire,budget,30,37,28,6,Black,['Steam Clean'],1450,3.9
21040,RNG-15795,range,electric,GE,mainstream,30,46,28,6,Black,"['Air Fry', 'Convection', 'WiFi', 'Steam Clean']",2150,4.1
21041,RNG-71448,range,gas,KitchenAid,premium,36,36,26,5,White,"['Self Clean', 'Air Fry', 'Steam Clean']",3770,4.3
21042,RNG-58472,range,gas,Frigidaire,budget,30,35,26,4,Black Stainless,"['Self Clean', 'Griddle']",1710,4.1
21043,RNG-37369,range,induction,Cafe,premium,36,44,31,6,Stainless Steel,"['Convection', 'Self Clean', 'Air Fry']",7100,4.3
21044,RNG-49674,range,gas,LG,mainstream,30,39,31,5,Black Stainless,"['Convection', 'Smart enabled', 'Steam Clean', 'WiFi']",2830,3.5
21045,RNG-42637,range,gas,LG,mainstream,30,42,28,4,Black Stainless,"['Air Fry', 'Griddle']",2290,4.0
21046,RNG-45768,range,gas,GE,mainstream,30,36,25,6,White,"['Griddle', 'Air Fry']",2050,4.7
21047,RNG-78309,range,electric,Frigidaire,budget,24,36,28,4,Stainless Steel,"['Convection', 'Self Clean', 'WiFi']",1400,4.4
21048,RNG-09607,range,gas,KitchenAid,premium,30,39,25,4,White,"['Steam Clean', 'Air Fry']",2540,4.6
21049,RNG-67684,range,dual fuel,Cafe,premium,36,39,25,6,Black Stainless,"['Self Clean', 'Air Fry', 'Smart enabled']",8300,4.4
21050,RNG-87227,range,dual fuel,Cafe,premium,30,36,25,4,White,"['Self Clean', 'Griddle', 'Convection', 'Steam Clean']",4770,4.3
21051,RNG-33614,range,dual fuel,Cafe,premium,36,36,28,4,White,"['Convection', 'Griddle']",7700,4.0
21052,RNG-85205,range,electric,LG,mainstream,30,36,28,6,Black Stainless,"['Smart enabled', 'Convection', 'Griddle', 'Steam Clean']",2010,3.8
21053,RNG-32307,range,electric,Whirlpool,budget,30,38,25,4,Stainless Steel,"['WiFi', 'Self Clean', 'Steam Clean']",1400,4.1
21054,RNG-65301,range,electric,Bosch,premium,36,39,29,6,Black,"['Smart enabled', 'Self Clean', 'Griddle', 'Air Fry', 'WiFi']",4160,4.0
21055,RNG-47878,range,dual fuel,KitchenAid,premium,36,38,31,6,Black,"['Air Fry', 'Smart enabled', 'Griddle', 'Steam Clean']",9210,4.1
21056,RNG-97328,range,induction,GE,mainstream,30,38,30,4,Stainless Steel,"['WiFi', 'Griddle', 'Air Fry']",3160,4.1
21057,RNG-26578,range,gas,GE,mainstream,30,35,28,6,White,"['Air Fry', 'Convection', 'WiFi']",2630,3.9
21058,RNG-19161,range,gas,Samsung,mainstream,30,35,25,5,White,"['Smart enabled', 'WiFi', 'Steam Clean']",1950,4.0
21059,RNG-30721,range,gas,LG,mainstream,30,36,26,5,Black,"['Steam Clean', 'Convection', 'Smart enabled']",2260,4.2
21060,RNG-88965,range,induction,Fisher & Paykel,luxury,60,36,27,4,Black Stainless,"['Griddle', 'WiFi', 'Smart enabled', 'Self Clean', 'Convection', 'Steam Clean']",17210,4.0
21061,RNG-85777,range,dual fuel,KitchenAid,premium,48,36,30,6,Black,"['Self Clean', 'Griddle', 'Smart enabled']",14090,4.4
21062,RNG-88914,range,gas,GE,mainstream,24,37,26,4,White,"['WiFi', 'Convection', 'Steam Clean', 'Self Clean']",2080,4.0
21063,RNG-59980,range,induction,GE,mainstream,30,37,26,6,Stainless Steel,"['Smart enabled', 'Steam Clean', 'Air Fry']",3230,4.3
21064,RNG-61158,range,induction,Bosch,premium,48,39,27,6,White,"['Convection', 'Griddle']",9410,4.2
21065,RNG-83384,range,gas,Frigidaire,budget,24,35,28,6,Black Stainless,['Steam Clean'],1480,4.1
21066,RNG-56034,range,induction,Fisher & Paykel,luxury,36,40,30,6,White,"['Convection', 'Steam Clean', 'WiFi', 'Griddle', 'Air Fry', 'Self Clean']",11800,3.9
21067,RNG-30940,range,electric,Whirlpool,budget,24,44,31,5,Stainless Steel,"['Self Clean', 'Air Fry']",1470,4.7
21068,RNG-17393,range,induction,Miele,luxury,36,36,28,5,Black Stainless,"['Griddle', 'Convection', 'Steam Clean', 'WiFi']",8800,4.1
21069,RNG-29381,range,electric,LG,mainstream,30,39,31,4,Stainless Steel,"['Convection', 'Steam Clean', 'Self Clean', 'WiFi']",1940,4.0
21070,RNG-07984,range,electric,LG,mainstream,36,37,28,5,Black Stainless,"['Griddle', 'Convection']",2270,4.6
21071,RNG-68579,range,electric,Frigidaire,budget,30,42,25,6,Black Stainless,"['Convection', 'Self Clean']",1580,4.2
21072,RNG-99446,range,electric,GE,mainstream,36,38,31,4,Black,"['WiFi', 'Air Fry', 'Steam Clean']",2440,4.4
21073,RNG-35945,range,dual fuel,Wolf,luxury,36,35,25,6,Stainless Steel,"['Smart enabled', 'WiFi', 'Steam Clean', 'Griddle', 'Self Clean']",13350,4.1
21074,RNG-95829,range,induction,Bosch,premium,36,38,26,5,White,"['Griddle', 'Air Fry', 'Convection', 'Smart enabled']",5340,3.9
21075,RNG-15862,range,induction,GE,mainstream,30,35,28,6,White,"['Steam Clean', 'Griddle']",3240,4.1
